sid,freq,power
0,0.0,3.9968028886505635e-15
0,0.014925373134328358,10.624852017859112
0,0.029850746268656716,20.233734320344734
0,0.04477611940298507,6.876444983599987
0,0.05970149253731343,15.213563718267592
0,0.07462686567164178,3.0342076652622234
0,0.08955223880597014,1.3842725786135832
0,0.1044776119402985,6.709483195790386
0,0.11940298507462686,11.310443904200303
0,0.13432835820895522,6.8833648563653735
0,0.14925373134328357,6.5706989323541185
0,0.16417910447761194,12.798820897934144
0,0.1791044776119403,4.517602383101521
0,0.19402985074626866,10.6540425003592
0,0.208955223880597,6.2952021487061876
0,0.22388059701492538,2.370962353041205
0,0.23880597014925373,9.184075751520984
0,0.2537313432835821,13.7249098093659
0,0.26865671641791045,2.513623766253526
0,0.2835820895522388,7.437746884550467
0,0.29850746268656714,2.3694647629379713
0,0.31343283582089554,6.629960183183809
0,0.3283582089552239,4.976249679880584
0,0.34328358208955223,13.987773569368578
0,0.3582089552238806,6.102183691791052
0,0.3731343283582089,3.472371093077058
0,0.3880597014925373,1.2010094997239105
0,0.40298507462686567,5.921817284165483
0,0.417910447761194,5.648224230405192
0,0.43283582089552236,2.5131016372208337
0,0.44776119402985076,7.083873283251557
0,0.4626865671641791,5.119346644887955
0,0.47761194029850745,2.0572990371756847
0,0.4925373134328358,4.107981876026591
1,0.0,6.217248937900877e-15
1,0.014705882352941176,9.511367462429476
1,0.029411764705882353,12.554208339786388
1,0.044117647058823525,12.108279554386643
1,0.058823529411764705,0.32102255448455713
1,0.07352941176470588,5.5319188884151504
1,0.08823529411764705,2.454139512797416
1,0.10294117647058823,11.394528908501046
1,0.11764705882352941,6.20600803911396
1,0.1323529411764706,7.900236244170133
1,0.14705882352941177,10.246161946809863
1,0.16176470588235295,8.326168166364901
1,0.1764705882352941,3.3812483309530807
1,0.19117647058823528,11.757804605791577
1,0.20588235294117646,0.7451044618575572
1,0.22058823529411764,9.427058907448227
1,0.23529411764705882,14.450345003569169
1,0.25,4.78870110527672
1,0.2647058823529412,5.21700269832666
1,0.27941176470588236,5.834695239909427
1,0.29411764705882354,3.1994309238584564
1,0.3088235294117647,15.483589441088712
1,0.3235294117647059,7.3922058882758295
1,0.3382352941176471,4.158807225505014
1,0.3529411764705882,6.084232086306897
1,0.3676470588235294,4.81265824873221
1,0.38235294117647056,8.988959949781561
1,0.39705882352941174,7.855126823439864
1,0.4117647058823529,2.9726275021671076
1,0.4264705882352941,3.4905349755305903
1,0.4411764705882353,8.64812003467875
1,0.45588235294117646,10.425943115573824
1,0.47058823529411764,5.1641293612002475
1,0.4852941176470588,9.391527688082572
2,0.0,1.554312234475219e-14
2,0.012345679012345678,6.903912480289611
2,0.024691358024691357,8.511771010428125
2,0.037037037037037035,2.7508699570602975
2,0.04938271604938271,9.473446615005765
2,0.06172839506172839,2.9999277276453213
2,0.07407407407407407,5.473474610231019
2,0.08641975308641975,8.218602476628767
2,0.09876543209876543,6.364758637324514
2,0.1111111111111111,6.883019576727056
2,0.12345679012345678,5.103967813738105
2,0.13580246913580246,8.293115049351764
2,0.14814814814814814,7.026541784823912
2,0.16049382716049382,6.278466044913293
2,0.1728395061728395,1.8312609351089784
2,0.18518518518518517,8.49357944654226
2,0.19753086419753085,6.280196686048931
2,0.20987654320987653,10.639199913677222
2,0.2222222222222222,7.064179287910763
2,0.2345679012345679,20.607634407196183
2,0.24691358024691357,5.22220865112762
2,0.25925925925925924,15.635295022606124
2,0.2716049382716049,9.188137471637345
