sid,freq,power
0,0.0,1.7319479184152442e-14
0,0.006097560975609756,3.510109791147198
0,0.012195121951219513,36.28210146865468
0,0.01829268292682927,17.187245298821203
0,0.024390243902439025,14.932164654941229
0,0.03048780487804878,12.920194802371539
0,0.03658536585365854,10.451000344411494
0,0.042682926829268296,7.508940972019682
0,0.04878048780487805,9.131435657760537
0,0.054878048780487805,10.063605099393207
0,0.06097560975609756,19.236505320718724
0,0.06707317073170732,6.736232017399981
0,0.07317073170731708,11.092996340526648
0,0.07926829268292683,8.327045457150252
0,0.08536585365853659,9.240105912163797
0,0.09146341463414634,1.4179943566840105
0,0.0975609756097561,5.408350474076489
0,0.10365853658536586,9.963911716770468
0,0.10975609756097561,8.722841852198815
0,0.11585365853658537,13.661607838049722
0,0.12195121951219512,8.055412803109443
0,0.12804878048780488,10.93341912789273
0,0.13414634146341464,3.3629681976034353
0,0.1402439024390244,18.411193591368068
0,0.14634146341463417,17.90615262386004
0,0.1524390243902439,7.805118480595312
0,0.15853658536585366,12.612066931039177
0,0.16463414634146342,11.13137193645875
0,0.17073170731707318,12.992322130550267
0,0.17682926829268295,13.286064049322864
0,0.18292682926829268,9.720148701457845
0,0.18902439024390244,6.763501831594412
0,0.1951219512195122,13.486116213486536
0,0.20121951219512196,16.601445187005908
0,0.20731707317073172,7.915244198956596
0,0.21341463414634146,7.644608752936201
0,0.21951219512195122,17.230795843998365
0,0.22560975609756098,5.925154601814285
0,0.23170731707317074,7.671871153070017
0,0.2378048780487805,7.560934094522519
0,0.24390243902439024,12.074678377147398
0,0.25,5.182841760981409
0,0.25609756097560976,15.154370939589265
0,0.2621951219512195,5.971677199193861
0,0.2682926829268293,15.53306254375196
0,0.27439024390243905,15.843405540494476
0,0.2804878048780488,15.060832479382496
0,0.28658536585365857,10.678985970843797
0,0.29268292682926833,12.125502145356636
0,0.29878048780487804,3.1918923661544416
0,0.3048780487804878,12.817814696425069
0,0.31097560975609756,3.248992522582668
0,0.3170731707317073,21.81961219282357
0,0.3231707317073171,10.656905555160803
0,0.32926829268292684,6.877809050967416
0,0.3353658536585366,6.656355865426906
0,0.34146341463414637,17.696781503582194
0,0.34756097560975613,14.402856891653789
0,0.3536585365853659,9.243968572288276
0,0.3597560975609756,16.619470410960975
0,0.36585365853658536,15.299858812239744
0,0.3719512195121951,13.830924977982114
0,0.3780487804878049,14.306791216306529
0,0.38414634146341464,8.735599372279717
