sid,freq,power
0,0.0,3.552713678800501e-15
0,0.00625,7.597000805764083
0,0.0125,13.501549174941724
0,0.018750000000000003,11.198326488119765
0,0.025,10.16040699613734
0,0.03125,16.84630926322117
0,0.037500000000000006,2.609030256113228
0,0.043750000000000004,9.613122395990223
0,0.05,3.252070431492502
0,0.05625,6.73834467475395
0,0.0625,17.10892447919745
0,0.06875,3.5307504360601443
0,0.07500000000000001,18.03876437157259
0,0.08125,10.758419997509442
0,0.08750000000000001,11.840524889163827
0,0.09375,14.87715690505756
0,0.1,9.331295208253849
0,0.10625000000000001,10.205420987935488
0,0.1125,11.909477593624375
0,0.11875000000000001,12.193962351817573
0,0.125,0.7612991039469481
0,0.13125,3.422035581621593
0,0.1375,2.6579559971946782
0,0.14375000000000002,15.978763684960517
0,0.15000000000000002,8.614151389172276
0,0.15625,16.732116899426227
0,0.1625,12.557714647651435
0,0.16875,7.131167802638589
0,0.17500000000000002,3.3501990068784333
0,0.18125000000000002,10.25868915756249
0,0.1875,15.109245292002209
0,0.19375,14.688517965681115
0,0.2,10.998315700650755
0,0.20625000000000002,4.472829803283875
0,0.21250000000000002,21.857265378942092
0,0.21875,4.320336560784759
0,0.225,8.115303156360602
0,0.23125,7.798610064965036
0,0.23750000000000002,15.349798112345864
0,0.24375000000000002,10.115318933388592
0,0.25,6.113219415472461
0,0.25625000000000003,16.66302668112828
0,0.2625,9.261398630910444
0,0.26875,7.225523951970725
0,0.275,6.754893210924034
0,0.28125,16.268402761706742
0,0.28750000000000003,9.807474914610774
0,0.29375,7.712547699725007
0,0.30000000000000004,6.809824887911975
0,0.30625,10.44116841278621
0,0.3125,3.3362904366614434
0,0.31875000000000003,11.07340863505424
0,0.325,9.62248764956161
0,0.33125000000000004,8.492145563996651
0,0.3375,18.675705950192565
0,0.34375,15.350959445146508
0,0.35000000000000003,11.96528479152108
0,0.35625,16.17818330169685
0,0.36250000000000004,24.518081976447032
0,0.36875,2.264992279117494
0,0.375,12.40973763496987
0,0.38125000000000003,2.9878114100117688
0,0.3875,11.24576032360052
0,0.39375000000000004,10.411841912653335
0,0.4,8.536944214843299
0,0.40625,11.004794182671095
0,0.41250000000000003,12.992262202248382
0,0.41875,2.2314454979105527
0,0.42500000000000004,26.99817682866427
0,0.43125,6.7502184533501115
0,0.4375,19.25335694658669
0,0.44375000000000003,13.565887699930931
0,0.45,10.878741600863307
0,0.45625000000000004,10.906191051887712
0,0.4625,23.585462309324544
0,0.46875,14.103724515356358
0,0.47500000000000003,24.397448347787627
0,0.48125,23.10699140746859
0,0.48750000000000004,12.844964109652109
0,0.49375,19.883097290058302
1,0.0,5.88418203051333e-15
1,0.0051813471502590676,5.776038052221165
1,0.010362694300518135,17.652081083936746
1,0.015544041450777202,6.879704525476692
1,0.02072538860103627,7.326365572352953
1,0.02590673575129534,4.547497224477523
1,0.031088082901554404,4.499536709585074
1,0.036269430051813475,5.115896265248598
1,0.04145077720207254,10.30478965576824
1,0.046632124352331605,5.20942639833532
1,0.05181347150259068,4.384387716766024
1,0.05699481865284974,4.0037970777517335
1,0.06217616580310881,13.01903527041217
1,0.06735751295336788,13.634389661554428
1,0.07253886010362695,10.005628961280717
1,0.07772020725388601,8.42072952385817
1,0.08290155440414508,19.589912423460515
1,0.08808290155440415,3.402487411365318
1,0.09326424870466321,3.9529600831908462
1,0.09844559585492228,15.040016772232915
1,0.10362694300518135,4.008838300666288
1,0.10880829015544041,10.295164120681763
1,0.11398963730569948,11.653993416113059
1,0.11917098445595856,10.165064019491501
1,0.12435233160621761,0.9837018155826361
1,0.1295336787564767,23.067396712459157
1,0.13471502590673576,7.048419530296716
1,0.13989637305699482,8.909025755468466
1,0.1450777202072539,20.0158648247802
1,0.15025906735751296,5.463744130937862
1,0.15544041450777202,7.345314642557876
1,0.1606217616580311,9.521308165344868
1,0.16580310880829016,3.9709518465364138
1,0.17098445595854922,16.81390166040735
1,0.1761658031088083,11.462054833589573
1,0.18134715025906736,16.23422499265927
1,0.18652849740932642,8.030661475426253
1,0.1917098445595855,5.977130945530209
1,0.19689119170984457,12.997203366584408
1,0.20207253886010362,7.843860912076391
1,0.2072538860103627,2.7165184397891373
1,0.21243523316062177,12.356364611999597
1,0.21761658031088082,6.126235205671242
1,0.2227979274611399,13.976531987351644
1,0.22797927461139897,6.047157896052477
1,0.23316062176165803,13.65826363949954
1,0.2383419689119171,16.65869277181016
1,0.24352331606217617,10.943572107275283
1,0.24870466321243523,3.8377325679612397
1,0.2538860103626943,11.064474538780908
1,0.2590673575129534,9.411124889580591
1,0.26424870466321243,7.292622709396029
1,0.2694300518134715,14.768996365682074
1,0.2746113989637306,7.862735695535933
1,0.27979274611398963,9.035799900455222
1,0.2849740932642487,2.8505094982408505
1,0.2901554404145078,7.075429473088205
1,0.29533678756476683,5.933932156225617
1,0.3005181347150259,10.825106657828782
1,0.305699481865285,5.505103886952966
1,0.31088082901554404,3.1946736070261896
1,0.3160621761658031,20.77096576389226
1,0.3212435233160622,10.346371967666839
1,0.32642487046632124,11.016772442467442
1,0.3316062176165803,22.194614720605315
1,0.3367875647668394,20.640856414759796
1,0.34196891191709844,9.528448615127655
1,0.3471502590673575,18.20104750244753
1,0.3523316062176166,7.9987711642704875
1,0.35751295336787564,15.877480831219387
1,0.3626943005181347,15.639246559687832
1,0.3678756476683938,19.169765827010377
1,0.37305699481865284,11.727350655726145
1,0.37823834196891193,16.9269714794402
1,0.383419689119171,29.558051565673193
1,0.38860103626943004,29.02192900609658
1,0.39378238341968913,14.499784653279468
1,0.3989637305699482,1.5529658769732224
1,0.40414507772020725,16.829678824230914
1,0.40932642487046633,10.649725741672942
1,0.4145077720207254,24.987481326508313
1,0.41968911917098445,28.25797127110721
1,0.42487046632124353,13.854728243572396
1,0.4300518134715026,16.50117218510103
1,0.43523316062176165,8.624569903860666
1,0.44041450777202074,18.90050038769732
1,0.4455958549222798,18.523233696321096
1,0.45077720207253885,8.962921727254459
1,0.45595854922279794,19.644205280566396
1,0.461139896373057,18.521411621517675
1,0.46632124352331605,18.534275606861893
1,0.47150259067357514,11.502767932225279
1,0.4766839378238342,12.55828244897011
1,0.48186528497409326,27.40386947074065
1,0.48704663212435234,7.177614801141304
1,0.4922279792746114,38.24009490382616
1,0.49740932642487046,14.295410057195467
2,0.0,7.105427357601002e-15
2,0.006060606060606061,5.052358442091895
2,0.012121212121212121,4.824090652056525
2,0.01818181818181818,6.154687601928694
2,0.024242424242424242,9.183261716893448
2,0.030303030303030304,7.6340656976011925
2,0.03636363636363636,6.877027777201719
2,0.04242424242424243,6.658967302379878
2,0.048484848484848485,9.343546819551474
2,0.05454545454545454,18.146985833718084
2,0.06060606060606061,6.964502583257718
2,0.06666666666666667,12.948198050648822
2,0.07272727272727272,3.599761379453546
2,0.07878787878787878,6.860917427939997
2,0.08484848484848485,4.946341210082625
2,0.09090909090909091,15.672712436541085
2,0.09696969696969697,10.213257534845297
2,0.10303030303030303,3.5937132397010645
2,0.10909090909090909,6.609844355699559
2,0.11515151515151516,18.65466452624242
2,0.12121212121212122,6.283341082101021
2,0.12727272727272726,8.286520134698659
2,0.13333333333333333,1.82332812580691
2,0.1393939393939394,18.52817372020477
2,0.14545454545454545,14.28125963554924
2,0.15151515151515152,3.1230350177791633
2,0.15757575757575756,11.671416842718562
2,0.16363636363636364,9.327873829237028
2,0.1696969696969697,10.633386745088648
2,0.17575757575757575,6.405144377292713
2,0.18181818181818182,17.89068348021192
2,0.18787878787878787,13.478511963796944
2,0.19393939393939394,6.691983948576592
2,0.2,2.704157694108706
2,0.20606060606060606,14.498240466871856
2,0.21212121212121213,1.3964557884282838
2,0.21818181818181817,1.9216768976181364
2,0.22424242424242424,17.92478082538816
2,0.23030303030303031,10.209752753032618
2,0.23636363636363636,19.91726257032625
2,0.24242424242424243,6.337386443043643
2,0.24848484848484848,8.396130052303343
2,0.2545454545454545,1.5952064670431967
2,0.2606060606060606,33.41679551171062
2,0.26666666666666666,15.29255739303999
2,0.2727272727272727,14.46282390674631
